Trnst ID,Settled Date,Description,Debit,Credit,Balance
84678171,2024-11-26T15:19:47Z,"Sohel32,WDR APPROVED, Account No. 01787793238",0,2000,0
84682551,2024-11-26T15:28:10Z,"vola1000,Order ID: 217160, Ref.: 217160",200,0,200
84692350,2024-11-26T15:45:17Z,"yeasineronno,Order ID: 217171, Ref.: 217171",390,0,390
84703851,2024-11-26T16:11:09Z,"Thsagar,Order ID: 217181, Ref.: 217181",300,0,300
84708004,2024-11-26T16:20:47Z,"Thsagar,Order ID: 217184, Ref.: 217184",300,0,300
84715563,2024-11-26T16:35:56Z,"Sohel32,WDR APPROVED, Account No. 01787793238",0,1500,0
84732249,2024-11-26T17:13:34Z,"Sohel32,Order ID: 217203, Ref.: 217203",1000,0,1000
84739073,2024-11-26T17:29:19Z,"mosiurrr,Withdraw, Account No. 01722626526",0,998,0
84741860,2024-11-26T17:35:09Z,"lion2022,Order ID: 217209, Ref.: 217209",4000,0,4000
84743591,2024-11-26T17:40:20Z,"faruk608,Order ID: 217210, Ref.: 217210",130,0,130
84747747,2024-11-26T17:53:11Z,"MdAshadulHowladar,Order ID: 217212, Ref.: 217212",1000,0,1000
84770130,2024-11-26T18:32:46Z,"Habir42,Order ID: 217218, Ref.: 217218",320,0,320
84773725,2024-11-26T18:42:01Z,"anisrahman,Order ID: 217222, Ref.: 217222",200,0,200
84774186,2024-11-26T18:43:01Z,"MdAshadulHowladar,WDR APPROVED, Account No. 01945975027",0,1500,0
84822199,2024-11-27T00:00:28Z,"Sohel32,WDR APPROVED, Account No. 01787793238",0,1500,0
84825722,2024-11-27T00:35:37Z,"Sohel32,Order ID: 217228, Ref.: 217228",500,0,500
84827801,2024-11-27T00:53:29Z,"Sohel32,WDR APPROVED, Account No. 01787793238",0,2000,0
84829402,2024-11-27T01:08:23Z,"Habir42,WDR APPROVED, Account No. 01780114219",0,500,0
84847154,2024-11-27T02:52:48Z,"alam1010,Order ID: 217235, Ref.: 217235",2450,0,2450
84855157,2024-11-27T03:37:35Z,"alam1010,Order ID: 217245, Ref.: 217245",1500,0,1500
84857138,2024-11-27T03:47:38Z,"Habir42,Order ID: 217247, Ref.: 217247",490,0,490
84872521,2024-11-27T04:51:49Z,"Huzaifa790,Order ID: 217257, Ref.: 217257",200,0,200
84873813,2024-11-27T04:55:51Z,"Thsagar,Order ID: 217259, Ref.: 217259",100,0,100
84883139,2024-11-27T05:26:37Z,"masud8080,Order ID: 217264, Ref.: 217264",2950,0,2950
84883253,2024-11-27T05:26:58Z,"habibe,Order ID: 217263, Ref.: 217263",500,0,500
84902237,2024-11-27T06:24:46Z,"Mahbubmowla,Order ID: 217272, Ref.: 217272",200,0,200
84903003,2024-11-27T06:26:54Z,"Marufbd,Order ID: 217273, Ref.: 217273",900,0,900
84906402,2024-11-27T06:38:45Z,"777sagor,Order ID: 217274, Ref.: 217274",1470,0,1470
84909450,2024-11-27T06:48:11Z,"mddipukazi59,Order ID: 217277, Ref.: 217277",500,0,500
84918962,2024-11-27T07:15:31Z,"Alauddinnsi,Order ID: 217283, Ref.: 217283",400,0,400
84925135,2024-11-27T07:30:37Z,"alam1010,Order ID: 217288, Ref.: 217288",2000,0,2000
84931084,2024-11-27T07:49:10Z,"Munir0088,Order ID: 217291, Ref.: 217291",1000,0,1000
84932310,2024-11-27T07:52:57Z,"Kamrul4319,Order ID: 217292, Ref.: 217292",200,0,200
84938499,2024-11-27T08:11:25Z,"abu88571,Order ID: 217297, Ref.: 217297",300,0,300
84940644,2024-11-27T08:17:50Z,"rassel4304,Deposit to rassel4304",500,0,500
84961681,2024-11-27T09:18:13Z,"rassel4304,Withdraw, Account No. 01716824304",0,725,0
84967369,2024-11-27T09:33:05Z,"Habir42,Order ID: 217318, Ref.: 217318",520,0,520
84986808,2024-11-27T10:12:06Z,"Monowar57,Order ID: 217331, Ref.: 217331",200,0,200
84990425,2024-11-27T10:22:49Z,"mrripon9900,Order ID: 217334, Ref.: 217334",500,0,500
84992620,2024-11-27T10:29:24Z,"Thsagar,Order ID: 217337, Ref.: 217337",300,0,300
84993759,2024-11-27T10:33:04Z,"Habir42,Withdraw, Account No. 01780114219",0,590,0
84996434,2024-11-27T10:40:06Z,"Betvorodemologin,Order ID: 217343, Ref.: 217343",200,0,200
84997791,2024-11-27T10:43:25Z,"Betvorodemologin,by mistake",0,200,0
84998466,2024-11-27T10:44:48Z,"Mahin308,Deposit to Mahin308",200,0,200
84999095,2024-11-27T10:46:05Z,"777sagor,Withdraw, Account No. 01781363254",0,1600,0
85021886,2024-11-27T11:29:24Z,"Liton1122,Order ID: 217351, Ref.: 217351",200,0,200
85030433,2024-11-27T11:49:15Z,"Habir42,Order ID: 217356, Ref.: 217356",540,0,540
85037311,2024-11-27T12:06:55Z,"Mahin308,Withdraw, Account No. 01935313308",0,500,0
85047666,2024-11-27T12:31:19Z,"tariqsunny07,Order ID: 217365, Ref.: 217365",200,0,200
85056869,2024-11-27T12:54:44Z,"Sabina722,Order ID: 217372, Ref.: 217372",500,0,500
85058520,2024-11-27T12:59:03Z,"Betvorodemologin,Order ID: 217367, Ref.: 217367",200,0,200
85059609,2024-11-27T13:01:42Z,"Betvorodemologin,transfer to main ID",0,200,0
85060247,2024-11-27T13:02:55Z,"Robba,Deposit to Robba",200,0,200
85062634,2024-11-27T13:09:24Z,"rocky276,Order ID: 217373, Ref.: 217373",290,0,290
85062910,2024-11-27T13:10:08Z,"01743161189,Order ID: 217357, Ref.: 217357",2000,0,2000
85064681,2024-11-27T13:14:29Z,"Betvorodemologin,Order ID: 217375, Ref.: 217375",200,0,200
85065668,2024-11-27T13:17:27Z,"Betvorodemologin,Withdraw",0,200,0
85068278,2024-11-27T13:20:24Z,"Robba,Deposit to Robba",200,0,200
85073668,2024-11-27T13:29:10Z,"habibe,Order ID: 217380, Ref.: 217380",500,0,500
85075999,2024-11-27T13:35:11Z,"Sabina722,Withdraw, Account No. 01885632777",0,1100,0
85090258,2024-11-27T14:15:13Z,"MDSAHADATHOSSAIN,Order ID: 217382, Ref.: 217382",200,0,200
85093260,2024-11-27T14:23:55Z,"Robba,Withdraw from Robba",0,200,0
85093288,2024-11-27T14:23:59Z,"Robba,Withdraw from Robba",0,10,0
85093502,2024-11-27T14:24:39Z,"Khokon887,Deposit to Khokon887 ( 217375 )",200,0,200
85097663,2024-11-27T14:34:42Z,"Habir42,Withdraw, Account No. 01780114219",0,504,0
85109932,2024-11-27T15:05:11Z,"habibe,Order ID: 217396, Ref.: 217396",500,0,500
85113990,2024-11-27T15:14:17Z,"Sohel32,Order ID: 217399, Ref.: 217399",900,0,900
85121064,2024-11-27T15:30:25Z,"Sohel32,Order ID: 217406, Ref.: 217406",1000,0,1000
85144376,2024-11-27T16:10:21Z,"Kamrul4319,Order ID: 217426, Ref.: 217426",200,0,200
85148240,2024-11-27T16:18:46Z,"Kamrul4319,reverse extra bouns",0,10,0
85149416,2024-11-27T16:21:10Z,"md016,Order ID: 217438, Ref.: 217438",470,0,470
85151213,2024-11-27T16:24:26Z,"Sohel32,Order ID: 217422, Ref.: 217422",570,0,570
85151832,2024-11-27T16:25:20Z,"Sumon303,Order ID: 217440, Ref.: 217440",200,0,200
85164158,2024-11-27T16:53:54Z,"Jahid555,Order ID: 217444, Ref.: 217444",200,0,200
85175941,2024-11-27T17:19:22Z,"Sohel32,Withdraw, Account No. 01787793238",0,2000,0
85181247,2024-11-27T17:33:10Z,"Sohel32,Order ID: 217450, Ref.: 217450",500,0,500
85183010,2024-11-27T17:36:12Z,"Marufbd,Order ID: 217451, Ref.: 217451",490,0,490
85185756,2024-11-27T17:42:02Z,"Sohel32,Order ID: 217453, Ref.: 217453",900,0,900
85198907,2024-11-27T18:12:09Z,"anowar9532,Order ID: 217455, Ref.: 217455",1000,0,1000
85202063,2024-11-27T18:20:34Z,"Soniya95,Order ID: 217459, Ref.: 217459",250,0,250
85203931,2024-11-27T18:25:43Z,"Sohel32,WDR APPROVED, Account No. 01787793238",0,2000,0
85205820,2024-11-27T18:30:51Z,"Kamrul4319,WDR APPROVED, Account No. 01642048716",0,500,0
85215683,2024-11-27T19:10:12Z,"Kamrul4319,withdrawal refund",500,0,500
85230740,2024-11-27T20:23:28Z,"Neeloy63,Order ID: 217466, Ref.: 217466",100,0,100
85242260,2024-11-27T22:25:14Z,"shahadat84,Order ID: 217465, Ref.: 217465",600,0,600
85250162,2024-11-28T00:15:49Z,"Kamrul4319,WDR APPROVED, Account No. 01642048716",0,505,0
85250367,2024-11-28T00:18:42Z,"habibe,Order ID: 217475, Ref.: 217475",400,0,400
85261837,2024-11-28T02:10:25Z,"Aktarmia365,Order ID: 217484, Ref.: 217484",500,0,500
85262425,2024-11-28T02:15:10Z,"Habir42,Order ID: 217489, Ref.: 217489",490,0,490
85262922,2024-11-28T02:19:36Z,"Abdullah899,Order ID: 217487, Ref.: 217487",1500,0,1500
85263688,2024-11-28T02:25:48Z,"Sohel32,Order ID: 217481, Ref.: 217481",1000,0,1000
85273643,2024-11-28T03:23:50Z,"Habir42,WDR APPROVED, Account No. 01780114219",0,500,0
85274833,2024-11-28T03:30:12Z,"Neeloy63,Withdraw from Neeloy63 (wrong bets)",0,2449,0
85276073,2024-11-28T03:36:37Z,"Betvorosup02,Withdraw from Betvoromaster001 (Neeloy63,wrong bets)",2449,0,2449
85278387,2024-11-28T03:49:59Z,"Habir42,Order ID: 217496, Ref.: 217496",490,0,490
85279573,2024-11-28T03:56:58Z,"Sohel32,Order ID: 217498, Ref.: 217498",500,0,500
85280641,2024-11-28T04:02:58Z,"Mamon32,Order ID: 217500, Ref.: 217500",400,0,400
85283159,2024-11-28T04:13:42Z,"Sohel32,Order ID: 217504, Ref.: 217504",500,0,500
85290296,2024-11-28T04:46:05Z,"Mamon32,Order ID: 217508, Ref.: 217508",320,0,320
85302967,2024-11-28T05:35:48Z,"Mdmamun615,Order ID: 217514, Ref.: 217514",1000,0,1000
85309261,2024-11-28T06:00:20Z,"aditta7,Order ID: 217518, Ref.: 217518",500,0,500
85321243,2024-11-28T06:40:08Z,"Mehedi297029,Order ID: 217524, Ref.: 217524",200,0,200
85352442,2024-11-28T08:16:49Z,"Habir42,Order ID: 217534, Ref.: 217534",540,0,540
85369296,2024-11-28T09:07:18Z,"Mehedi297029,Order ID: 217556, Ref.: 217556",200,0,200
85392802,2024-11-28T10:10:51Z,"Mehedi297029,Order ID: 217564, Ref.: 217564",350,0,350
85393433,2024-11-28T10:12:16Z,"Mehedi297029,18",18,0,18
85400946,2024-11-28T10:31:13Z,"Mehedi297029,Withdraw, Account No. 01767297029",0,800,0
85404830,2024-11-28T10:41:34Z,"Mohin10,Order ID: 217568, Ref.: 217568",300,0,300
85413386,2024-11-28T11:07:56Z,"sayedsarkar,Order ID: 217575, Ref.: 217575",1000,0,1000
85414712,2024-11-28T11:10:38Z,"RAJAKHAN808,Order ID: 217577, Ref.: 217577",1000,0,1000
85418005,2024-11-28T11:20:04Z,"Tarekbd,Order ID: 217579, Ref.: 217579",5000,0,5000
85418388,2024-11-28T11:21:20Z,"NXTOOSAR,Order ID: 217570, Ref.: 217570",200,0,200
85419469,2024-11-28T11:24:26Z,"Marufbd,Order ID: 217580, Ref.: 217580",500,0,500
85420481,2024-11-28T11:27:27Z,"Sohel32,Order ID: 217581, Ref.: 217581",500,0,500
85422395,2024-11-28T11:33:18Z,"Mehedi297029,Order ID: 217582, Ref.: 217582",350,0,350
85429253,2024-11-28T11:54:51Z,"imran578,Order ID: 217589, Ref.: 217589",200,0,200
85429998,2024-11-28T11:57:28Z,"imran578,10",10,0,10
85437512,2024-11-28T12:20:08Z,"Nazmul645,Order ID: 217597, Ref.: 217597",200,0,200
85439246,2024-11-28T12:24:01Z,"Mehedi297029,Order ID: 217598, Ref.: 217598",350,0,350
85441183,2024-11-28T12:28:25Z,"RAJAKHAN808,Order ID: 217599, Ref.: 217599",800,0,800
85444033,2024-11-28T12:35:42Z,"Tarekbd,Withdraw, Account No. 01786614602",0,5000,0
85446999,2024-11-28T12:42:45Z,"sadekul13,Order ID: 217604, Ref.: 217604",200,0,200
85450341,2024-11-28T12:50:02Z,"NASIR432,Order ID: 217610, Ref.: 217610",200,0,200
85457776,2024-11-28T13:06:36Z,"alaminkzi,Order ID: 217619, Ref.: 217619",400,0,400
85463328,2024-11-28T13:20:00Z,"Rumon863,Deposit to Rumon863",201,0,201
85466036,2024-11-28T13:26:25Z,"Mamon32,Order ID: 217628, Ref.: 217628",205,0,205
85467507,2024-11-28T13:30:07Z,"Mark1122,Order ID: 217629, Ref.: 217629",500,0,500
85475221,2024-11-28T13:48:03Z,"Mark1122,Extra amount  reverse",0,25,0
85484361,2024-11-28T14:12:02Z,"mdismail71,Order ID: 217635, Ref.: 217635",500,0,500
85501020,2024-11-28T14:47:37Z,"imran578,Order ID: 217643, Ref.: 217643",200,0,200
85514853,2024-11-28T15:22:53Z,"Sohel32,Order ID: 217654, Ref.: 217654",700,0,700
85517998,2024-11-28T15:29:35Z,"Saiful1111,Order ID: 217655, Ref.: 217655",200,0,200
85522824,2024-11-28T15:36:16Z,"Mehedi297029,Order ID: 217656, Ref.: 217656",350,0,350
85525520,2024-11-28T15:42:46Z,"alaminkzi,WDR APPROVED, Account No. 01706537443",0,1540,0
85544708,2024-11-28T16:31:22Z,"Sohel32,Order ID: 217676, Ref.: 217676",300,0,300
85544792,2024-11-28T16:31:41Z,"Marufbd,Order ID: 217680, Ref.: 217680",400,0,400
85551225,2024-11-28T16:47:20Z,"Sohel32,Withdraw, Account No. 01787793238",0,1500,0
85563567,2024-11-28T17:14:23Z,"Sohel32,Deposit to Sohel32",700,0,700
85565728,2024-11-28T17:19:43Z,"Kobir35,Order ID: 217704, Ref.: 217704",100,0,100
85574426,2024-11-28T17:42:59Z,"Amit990,Order ID: 217713, Ref.: 217713",200,0,200
85580544,2024-11-28T17:53:03Z,"pobitro16,Order ID: 217716, Ref.: 217716",1000,0,1000
85583548,2024-11-28T18:00:28Z,"Farukhossen,Order ID: 217719, Ref.: 217719",300,0,300
85598077,2024-11-28T18:44:17Z,"Alamin11,Order ID: 217726, Ref.: 217726",200,0,200
85598924,2024-11-28T18:46:25Z,"Osman123,Order ID: 217727, Ref.: 217727",460,0,460
85607879,2024-11-28T19:16:33Z,"Farukhossen,WDR APPROVED, Account No. 01719321653",0,598,0
85650921,2024-11-29T02:09:49Z,"alaminkzi,Order ID: 217731, Ref.: 217731",300,0,300
85653371,2024-11-29T02:25:23Z,"alaminkzi,Order ID: 217734, Ref.: 217734",500,0,500
85657577,2024-11-29T02:50:39Z,"alaminkzi,Order ID: 217736, Ref.: 217736",490,0,490
85667462,2024-11-29T03:41:05Z,"Sohel32,Order ID: 217741, Ref.: 217741",300,0,300
85668164,2024-11-29T03:44:24Z,"Arif75,Order ID: 217743, Ref.: 217743",500,0,500
85690156,2024-11-29T05:18:55Z,"Rasel69,Order ID: 217760, Ref.: 217760",200,0,200
85690196,2024-11-29T05:19:17Z,"md016,Order ID: 217761, Ref.: 217761",390,0,390
85709252,2024-11-29T06:29:48Z,"Marufbd,Order ID: 217774, Ref.: 217774",250,0,250
85734059,2024-11-29T07:42:12Z,"Alimsheikh321,Order ID: 217788, Ref.: 217788",200,0,200
85746595,2024-11-29T08:18:48Z,"anowar9532,Order ID: 217792, Ref.: 217792",2000,0,2000
85759971,2024-11-29T08:58:41Z,"anowar9532,Withdraw, Account No. 01616309532",0,1100,0
85787837,2024-11-29T10:12:01Z,"sahinkhan1200,Order ID: 217819, Ref.: 217819",500,0,500
85805109,2024-11-29T10:50:38Z,"shoponmia777,Order ID: 217828, Ref.: 217828",500,0,500
85810345,2024-11-29T11:01:57Z,"ANABIYA5866,Order ID: 217839, Ref.: 217839",1000,0,1000
85815762,2024-11-29T11:12:57Z,"souravami1010,Order ID: 217851, Ref.: 217851",240,0,240
85836763,2024-11-29T11:39:44Z,"alam1010,Order ID: 217864, Ref.: 217864",1000,0,1000
85841728,2024-11-29T11:50:05Z,"Sohel32,Order ID: 217866, Ref.: 217866",500,0,500
85845710,2024-11-29T11:58:10Z,"ANABIYA5866,Order ID: 217868, Ref.: 217868",600,0,600
85849770,2024-11-29T12:07:05Z,"mdnuralam30,Order ID: 217870, Ref.: 217870",2000,0,2000
85866688,2024-11-29T12:43:41Z,"ANABIYA5866,Order ID: 217876, Ref.: 217876",1000,0,1000
85873528,2024-11-29T13:00:09Z,"Marufbd,Order ID: 217874, Ref.: 217874",300,0,300
85885168,2024-11-29T13:26:20Z,"Sohel32,Withdraw, Account No. 01787793238",0,1000,0
85891461,2024-11-29T13:36:50Z,"Mdjahir3210,Extra amount  reverse",0,10,0
85893695,2024-11-29T13:42:25Z,"sofikul54,Order ID: 217896, Ref.: 217896",200,0,200
85900280,2024-11-29T13:55:09Z,"Sohel32,Withdraw, Account No. 01787793238",0,1500,0
85905169,2024-11-29T14:04:40Z,"Sohel32,Order ID: 217905, Ref.: 217905",500,0,500
85912269,2024-11-29T14:19:51Z,"robiul99,Order ID: 217911, Ref.: 217911",200,0,200
85926710,2024-11-29T14:46:08Z,"ANABIYA5866,Order ID: 217919, Ref.: 217919",800,0,800
85930762,2024-11-29T14:54:41Z,"Sohel32,Order ID: 217921, Ref.: 217921",900,0,900
85936200,2024-11-29T15:07:24Z,"Marufbd,Order ID: 217924, Ref.: 217924",400,0,400
85939874,2024-11-29T15:16:41Z,"ANABIYA5866,Order ID: 217928, Ref.: 217928",220,0,220
85957853,2024-11-29T15:51:20Z,"Marufbd,Withdraw, Account No. 01939331712",0,600,0
85959227,2024-11-29T15:54:59Z,"anisrahman,Order ID: 217932, Ref.: 217932",400,0,400
85959498,2024-11-29T15:55:41Z,"zobayer93,Order ID: 217933, Ref.: 217933",1000,0,1000
85960530,2024-11-29T15:58:39Z,"Sohel32,Withdraw, Account No. 01787793238",0,2000,0
85962059,2024-11-29T16:02:41Z,"sofikul54,Withdraw, Account No. 01782499654",0,700,0
85962548,2024-11-29T16:04:08Z,"Sohel32,Order ID: 217936, Ref.: 217936",500,0,500
85963698,2024-11-29T16:07:08Z,"Sohel32,Order ID: 217937, Ref.: 217937",500,0,500
85968069,2024-11-29T16:18:02Z,"mdronyislam87,Order ID: 217939, Ref.: 217939",500,0,500
85977729,2024-11-29T16:42:41Z,"Sohel32,Order ID: 217938, Ref.: 217938",500,0,500
85982770,2024-11-29T16:55:29Z,"khatim88,Order ID: 217942, Ref.: 217942",200,0,200
85983244,2024-11-29T16:56:33Z,"Sohel32,Withdraw, Account No. 01787793238",0,1000,0
85983371,2024-11-29T16:56:51Z,"zobayer93,Withdraw, Account No. 01955075557",0,1067,0
85993652,2024-11-29T17:19:39Z,"Sohel32,Withdraw, Account No. 01787793238",0,1000,0
85997381,2024-11-29T17:26:54Z,"souravami1010,Order ID: 217950, Ref.: 217950",305,0,305
85998029,2024-11-29T17:28:06Z,"alhamdulilla,Order ID: 217951, Ref.: 217951",300,0,300
86000710,2024-11-29T17:34:00Z,"khatim88,WDR APPROVED, Account No. 01982959500",0,600,0
86000863,2024-11-29T17:34:23Z,"Marufbd,Order ID: 217956, Ref.: 217956",390,0,390
86003444,2024-11-29T17:39:57Z,"Marufbd,Withdraw, Account No. 01939331712",0,600,0
86005392,2024-11-29T17:44:09Z,"MdMosfikurRahman,Order ID: 217958, Ref.: 217958",200,0,200
86014368,2024-11-29T17:59:40Z,"Marufbd,Order ID: 217960, Ref.: 217960",200,0,200
86015692,2024-11-29T18:03:03Z,"sofikul54,Order ID: 217963, Ref.: 217963",260,0,260
86022651,2024-11-29T18:18:52Z,"Marufbd,Order ID: 217967, Ref.: 217967",280,0,280
86028833,2024-11-29T18:34:57Z,"Sabbir276,Order ID: 217949, Ref.: 217949",200,0,200
86038903,2024-11-29T19:04:01Z,"Sohel32,Order ID: 217971, Ref.: 217971",1000,0,1000
86044090,2024-11-29T19:18:49Z,"Sohel32,Order ID: 217974, Ref.: 217974",800,0,800
86045746,2024-11-29T19:24:13Z,"Marufbd,WDR APPROVED, Account No. 01939331712",0,500,0
86052159,2024-11-29T19:45:19Z,"Sohel32,Order ID: 217977, Ref.: 217977",200,0,200
86062814,2024-11-29T20:31:13Z,"Marufbd,Order ID: 217979, Ref.: 217979",270,0,270
86064849,2024-11-29T20:45:30Z,"Marufbd,WDR APPROVED, Account No. 01939331712",0,600,0
86071904,2024-11-29T21:33:52Z,"ANABIYA5866,Order ID: 217981, Ref.: 217981",1000,0,1000
86077877,2024-11-29T22:28:06Z,"ANABIYA5866,Order ID: 217982, Ref.: 217982",900,0,900
86079346,2024-11-29T22:41:58Z,"ANABIYA5866,WDR APPROVED, Account No. 01822942866",0,1000,0
86080925,2024-11-29T22:57:38Z,"Marufbd,Order ID: 217983, Ref.: 217983",290,0,290
86082881,2024-11-29T23:16:34Z,"ANABIYA5866,Order ID: 217984, Ref.: 217984",1000,0,1000
86085730,2024-11-29T23:49:38Z,"ANABIYA5866,Order ID: 217985, Ref.: 217985",2000,0,2000
86089218,2024-11-30T00:29:39Z,"ANABIYA5866,Order ID: 217987, Ref.: 217987",1000,0,1000
86095300,2024-11-30T01:20:35Z,"feroz341,Order ID: 217988, Ref.: 217988",200,0,200
86099910,2024-11-30T01:47:03Z,"feroz341,Order ID: 217989, Ref.: 217989",200,0,200
86106770,2024-11-30T02:22:50Z,"ANABIYA5866,WDR APPROVED, Account No. 01822942866",0,3000,0
86125741,2024-11-30T03:36:31Z,"Kobir35,WDR APPROVED, Account No. 01827281335",0,2500,0
86126895,2024-11-30T03:41:19Z,"ANABIYA5866,WDR APPROVED, Account No. 01822942866",0,2500,0
86133258,2024-11-30T04:07:32Z,"tajkul11,Order ID: 217994, Ref.: 217994",490,0,490
86139914,2024-11-30T04:32:25Z,"khatim88,Order ID: 217997, Ref.: 217997",200,0,200
86145579,2024-11-30T04:51:59Z,"SagorKunda,Order ID: 217999, Ref.: 217999",1000,0,1000
86145825,2024-11-30T04:52:52Z,"Marufbd,Withdraw, Account No. 01939331712",0,1200,0
86146823,2024-11-30T04:56:19Z,"tajkul11,Withdraw, Account No. 01704409330",0,620,0
86147213,2024-11-30T04:57:27Z,"sofikul54,Order ID: 218000, Ref.: 218000",200,0,200
86158816,2024-11-30T05:32:07Z,"mhjuel,Order ID: 218004, Ref.: 218004",200,0,200
86202249,2024-11-30T07:24:48Z,"Kobir35,Withdraw from Kobir35 (wrong bets)",0,524,0
86203102,2024-11-30T07:27:13Z,"sofikul54,Withdraw, Account No. 01782499654",0,500,0
86207697,2024-11-30T07:38:45Z,"sofikul54,Order ID: 218018, Ref.: 218018",200,0,200
86208614,2024-11-30T07:41:27Z,"hsoessmdariful,Order ID: 218019, Ref.: 218019",200,0,200
86209591,2024-11-30T07:44:40Z,"Betvorosup02,Withdraw from Betvoromaster001(Kobir35 wrong bets)",524,0,524
86211003,2024-11-30T07:48:51Z,"Rhtr123,Order ID: 218020, Ref.: 218020",200,0,200
86213850,2024-11-30T07:56:28Z,"Rhtr123,",10,0,10
86215368,2024-11-30T08:00:39Z,"fhtamim,Order ID: 218022, Ref.: 218022",4000,0,4000
86221377,2024-11-30T08:14:49Z,"RAJAKHAN808,Order ID: 218024, Ref.: 218024",1000,0,1000
86225310,2024-11-30T08:25:00Z,"sofikul54,Order ID: 218029, Ref.: 218029",295,0,295
86226888,2024-11-30T08:28:27Z,"Rhtr123,Withdraw, Account No. 01325597425",0,700,0
86227063,2024-11-30T08:28:42Z,"imranhossain,Order ID: 218030, Ref.: 218030",200,0,200
86228359,2024-11-30T08:31:15Z,"fhtamim,Withdraw, Account No. 0190074505811",0,8200,0
86240385,2024-11-30T08:59:07Z,"fhtamim,Order ID: 218033, Ref.: 218033",5000,0,5000
86245553,2024-11-30T09:12:36Z,"akking3030,Order ID: 218036, Ref.: 218036",500,0,500
86261062,2024-11-30T09:47:19Z,"Rhtr123,Order ID: 218037, Ref.: 218037",200,0,200
86276466,2024-11-30T10:24:55Z,"ANABIYA5866,Order ID: 218039, Ref.: 218039",1000,0,1000
86290440,2024-11-30T10:53:55Z,"Marufbd,Order ID: 218049, Ref.: 218049",390,0,390
86325826,2024-11-30T12:07:22Z,"Sohel32,Order ID: 218057, Ref.: 218057",300,0,300
86348310,2024-11-30T13:00:01Z,"mdsobuzmiah,by mistake",0,11,0
86355497,2024-11-30T13:13:02Z,"Sohel32,Order ID: 218083, Ref.: 218083",800,0,800
86355965,2024-11-30T13:14:17Z,"Betvorosup02,5 KG Credit Betvoromaster001",0,200000,0
86356752,2024-11-30T13:16:08Z,"zmy2000,1999 REC USDT Rate 120 rate",239880,0,239880
86357336,2024-11-30T13:17:40Z,"Marufbd,Order ID: 218087, Ref.: 218087",490,0,490
86357838,2024-11-30T13:19:07Z,"mdsobuzmiah,Withdraw, Account No. 01638587900",0,660,0
86359694,2024-11-30T13:23:10Z,"khan2025,Order ID: 218091, Ref.: 218091",200,0,200
86360544,2024-11-30T13:25:20Z,"Horipada94,Order ID: 218094, Ref.: 218094",2000,0,2000
86360915,2024-11-30T13:26:18Z,"Monju788788,Order ID: 218095, Ref.: 218095",450,0,450
86367454,2024-11-30T13:41:45Z,"zmy2000,Withdraw from zmy2000 USDT  120 rate",0,200000,0
86373113,2024-11-30T13:53:44Z,"Sohel32,Withdraw, Account No. 01787793238",0,3500,0
86377416,2024-11-30T14:04:40Z,"Betvorosup02,3 KG CREDIT Betvoromaster001",0,300000,0
86379820,2024-11-30T14:10:31Z,"zmy2000,4,999 USDT @120 = 599,880/= TAKA",599880,0,599880
86384993,2024-11-30T14:23:36Z,"Alhaz,Order ID: 218102, Ref.: 218102",200,0,200
86385682,2024-11-30T14:25:08Z,"Habir42,Order ID: 218100, Ref.: 218100",400,0,400
86390168,2024-11-30T14:35:45Z,"Sohel32,Order ID: 218103, Ref.: 218103",800,0,800
86395476,2024-11-30T14:44:32Z,"Sohel32,Order ID: 218106, Ref.: 218106",600,0,600
86402610,2024-11-30T14:58:55Z,"Rhtr123,Order ID: 218114, Ref.: 218114",500,0,500
86406367,2024-11-30T15:07:54Z,"Alhaz,Withdraw, Account No. 01712225778",0,500,0
